order_id,order_date,quantity,category,status
105433,2025-03-06,1,Тюльпаны,completed
105434,2025-03-06,1,Тюльпаны,pending
105435,2025-03-06,1,Розы,completed
105436,2025-03-06,1,Тюльпаны,completed
105437,2025-03-06,1,Розы,completed
105438,2025-03-06,1,Сборные букеты,completed
105439,2025-03-06,1,Тюльпаны,completed
105440,2025-03-06,1,Сборные букеты,completed
105441,2025-03-06,1,Розы,completed
105442,2025-03-06,1,Тюльпаны,completed
105443,2025-03-06,1,Тюльпаны,completed
105444,2025-03-06,2,Тюльпаны,cancelled
105445,2025-03-06,1,Сборные букеты,completed
105446,2025-03-06,1,Композиции,completed
105447,2025-03-06,1,Розы,completed
105448,2025-03-06,1,Розы,cancelled
105449,2025-03-06,1,Розы,completed
105450,2025-03-06,1,Розы,completed
105451,2025-03-06,2,Розы,completed
105452,2025-03-06,2,Тюльпаны,completed
105453,2025-03-06,1,Розы,completed
105454,2025-03-06,2,Тюльпаны,completed
105455,2025-03-06,1,Композиции,completed
105456,2025-03-07,1,Розы,completed
105457,2025-03-07,2,Розы,completed
105458,2025-03-07,1,Розы,completed
105459,2025-03-07,1,Розы,completed
105460,2025-03-07,1,Сборные букеты,cancelled
105461,2025-03-07,1,Розы,completed
105462,2025-03-07,1,Розы,completed
105463,2025-03-07,1,Розы,completed
105464,2025-03-07,1,Розы,completed
105465,2025-03-07,1,Тюльпаны,completed
105466,2025-03-07,1,Розы,completed
105467,2025-03-07,2,Сборные букеты,completed
105468,2025-03-07,1,Композиции,completed
105469,2025-03-07,1,Розы,completed
105470,2025-03-07,2,Тюльпаны,pending
105471,2025-03-07,1,Композиции,completed
105472,2025-03-07,3,Розы,completed
105473,2025-03-07,1,Сборные букеты,completed
105474,2025-03-07,1,Композиции,completed
105475,2025-03-07,2,Розы,completed
105476,2025-03-07,1,Розы,completed
105477,2025-03-07,1,Тюльпаны,completed
105478,2025-03-07,1,Композиции,completed
105479,2025-03-07,1,Пионы,completed
105480,2025-03-07,1,Тюльпаны,completed
105481,2025-03-07,1,Сборные букеты,completed
105482,2025-03-07,1,Розы,completed
105483,2025-03-07,2,Пионы,completed
105484,2025-03-07,1,Тюльпаны,cancelled
105485,2025-03-07,1,Хризантемы,completed
105486,2025-03-07,2,Розы,pending
105487,2025-03-07,1,Тюльпаны,completed
105488,2025-03-07,1,Сборные букеты,completed
105489,2025-03-07,1,Композиции,completed
105490,2025-03-07,1,Пионы,completed
105491,2025-03-07,1,Розы,completed
105492,2025-03-07,1,Розы,completed
105493,2025-03-07,1,Сборные букеты,completed
105494,2025-03-07,2,Розы,completed
105495,2025-03-07,1,Хризантемы,completed
105496,2025-03-07,1,Розы,pending
105497,2025-03-07,2,Сборные букеты,completed
105498,2025-03-07,1,Пионы,completed
105499,2025-03-07,1,Сборные букеты,completed
105500,2025-03-07,2,Композиции,completed
105501,2025-03-07,1,Тюльпаны,completed
105502,2025-03-07,1,Тюльпаны,completed
105503,2025-03-07,1,Пионы,completed
105504,2025-03-07,1,Сборные букеты,completed
105505,2025-03-07,2,Тюльпаны,completed
105506,2025-03-07,2,Тюльпаны,completed
105507,2025-03-07,1,Композиции,completed
105508,2025-03-08,2,Пионы,completed
105509,2025-03-08,1,Тюльпаны,completed
105510,2025-03-08,1,Розы,completed
105511,2025-03-08,1,Сборные букеты,completed
105512,2025-03-08,1,Пионы,completed
105513,2025-03-08,1,Сборные букеты,completed
105514,2025-03-08,1,Сборные букеты,pending
105515,2025-03-08,1,Тюльпаны,completed
105516,2025-03-08,1,Сборные букеты,completed
105517,2025-03-08,1,Сборные букеты,completed
105518,2025-03-08,1,Сборные букеты,completed
105519,2025-03-08,1,Сборные букеты,completed
105520,2025-03-08,1,Хризантемы,completed
105521,2025-03-08,2,Сборные букеты,completed
105522,2025-03-08,2,Тюльпаны,completed
105523,2025-03-08,1,Розы,completed
105524,2025-03-08,2,Сборные букеты,completed
105525,2025-03-08,1,Сборные букеты,completed
105526,2025-03-08,1,Тюльпаны,completed
105527,2025-03-08,1,Розы,pending
105528,2025-03-08,2,Хризантемы,completed
105529,2025-03-08,2,Сборные букеты,completed
105530,2025-03-08,1,Тюльпаны,completed
105531,2025-03-08,2,Розы,completed
105532,2025-03-08,1,Тюльпаны,completed
105533,2025-03-08,1,Хризантемы,completed
105534,2025-03-08,1,Тюльпаны,completed
105535,2025-03-08,2,Хризантемы,completed
105536,2025-03-08,2,Розы,completed
105537,2025-03-08,2,Сборные букеты,completed
105538,2025-03-08,1,Розы,completed
105539,2025-03-08,1,Тюльпаны,completed
105540,2025-03-08,2,Розы,completed
105541,2025-03-08,1,Композиции,pending
105542,2025-03-08,1,Розы,completed
105543,2025-03-08,2,Сборные букеты,pending
105544,2025-03-08,2,Сборные букеты,completed
105545,2025-03-08,1,Сборные букеты,completed
105546,2025-03-08,1,Розы,completed
105547,2025-03-08,1,Тюльпаны,completed
105548,2025-03-08,1,Сборные букеты,completed
105549,2025-03-08,1,Розы,cancelled
105550,2025-03-08,1,Композиции,pending
105551,2025-03-08,1,Тюльпаны,completed
105552,2025-03-08,2,Розы,completed
105553,2025-03-08,1,Розы,completed
105554,2025-03-08,1,Розы,pending
105555,2025-03-08,1,Хризантемы,completed
105556,2025-03-08,1,Тюльпаны,pending
105557,2025-03-08,1,Розы,completed
105558,2025-03-08,1,Розы,completed
105559,2025-03-08,2,Композиции,completed
105560,2025-03-08,3,Сборные букеты,completed
105561,2025-03-08,1,Пионы,completed
105562,2025-03-08,3,Хризантемы,completed
105563,2025-03-08,1,Сборные букеты,completed
105564,2025-03-08,1,Тюльпаны,completed
105565,2025-03-08,2,Сборные букеты,completed
105566,2025-03-08,2,Розы,completed
105567,2025-03-08,2,Тюльпаны,completed
105568,2025-03-08,1,Розы,completed
105569,2025-03-08,1,Тюльпаны,completed
105570,2025-03-08,2,Сборные букеты,completed
105571,2025-03-08,1,Розы,completed
105572,2025-03-08,1,Сборные букеты,completed
105573,2025-03-08,1,Сборные букеты,completed
105574,2025-03-08,2,Сборные букеты,completed
105575,2025-03-08,3,Тюльпаны,completed
105576,2025-03-08,1,Розы,cancelled
105577,2025-03-08,1,Композиции,completed
105578,2025-03-08,2,Сборные букеты,completed
105579,2025-03-08,1,Тюльпаны,completed
105580,2025-03-08,1,Сборные букеты,completed
105581,2025-03-08,1,Розы,pending
105582,2025-03-08,2,Розы,completed
105583,2025-03-08,1,Композиции,completed
105584,2025-03-08,1,Розы,completed
105585,2025-03-08,2,Пионы,completed
105586,2025-03-08,1,Хризантемы,completed
105587,2025-03-08,3,Хризантемы,completed
105588,2025-03-08,1,Розы,completed
105589,2025-03-08,1,Сборные букеты,completed
105590,2025-03-08,1,Розы,completed
105591,2025-03-08,1,Пионы,completed
105592,2025-03-08,1,Хризантемы,completed
105593,2025-03-08,1,Сборные букеты,pending
105594,2025-03-08,2,Сборные букеты,completed
105595,2025-03-08,2,Тюльпаны,completed
105596,2025-03-08,1,Сборные букеты,completed
105597,2025-03-08,2,Пионы,completed
105598,2025-03-08,1,Розы,completed
105599,2025-03-08,1,Розы,completed
105600,2025-03-08,1,Пионы,pending
105601,2025-03-08,1,Розы,completed
105602,2025-03-08,1,Розы,completed
105603,2025-03-08,1,Розы,completed
105604,2025-03-08,1,Хризантемы,pending
105605,2025-03-08,1,Розы,completed
105606,2025-03-08,1,Сборные букеты,completed
105607,2025-03-08,1,Тюльпаны,completed
105608,2025-03-08,2,Пионы,completed
105609,2025-03-08,1,Пионы,completed
105610,2025-03-08,1,Розы,completed
105611,2025-03-08,1,Сборные букеты,completed
105612,2025-03-08,1,Розы,completed
105613,2025-03-08,2,Сборные букеты,completed
105614,2025-03-08,1,Розы,completed
105615,2025-03-08,1,Пионы,completed
105616,2025-03-08,1,Сборные букеты,completed
105617,2025-03-08,1,Тюльпаны,completed
105618,2025-03-08,1,Сборные букеты,completed
105619,2025-03-08,1,Композиции,completed
105620,2025-03-08,1,Хризантемы,completed
105621,2025-03-08,1,Сборные букеты,completed
105622,2025-03-08,2,Тюльпаны,completed
105623,2025-03-08,1,Розы,completed
105624,2025-03-08,1,Тюльпаны,pending
105625,2025-03-08,1,Сборные букеты,completed
105626,2025-03-08,1,Хризантемы,completed
105627,2025-03-08,2,Хризантемы,completed
105628,2025-03-08,1,Розы,completed
105629,2025-03-08,1,Розы,completed
105630,2025-03-08,1,Сборные букеты,completed
105631,2025-03-08,1,Тюльпаны,completed
105632,2025-03-08,1,Сборные букеты,completed
105633,2025-03-08,1,Пионы,completed
105634,2025-03-08,2,Сборные букеты,completed
105635,2025-03-08,2,Сборные букеты,completed
105636,2025-03-08,1,Композиции,pending
105637,2025-03-08,2,Сборные букеты,completed
105638,2025-03-08,1,Розы,completed
105639,2025-03-08,1,Тюльпаны,completed
105640,2025-03-08,1,Розы,completed
105641,2025-03-08,1,Розы,completed
105642,2025-03-08,1,Композиции,completed
105643,2025-03-08,1,Сборные букеты,completed
105644,2025-03-08,2,Хризантемы,completed
105645,2025-03-08,2,Композиции,completed
105646,2025-03-08,1,Хризантемы,completed
105647,2025-03-08,3,Розы,completed
105648,2025-03-08,2,Тюльпаны,pending
105649,2025-03-08,2,Розы,completed
105650,2025-03-08,2,Розы,completed
105651,2025-03-08,1,Тюльпаны,completed
105652,2025-03-08,1,Тюльпаны,completed
105653,2025-03-08,2,Розы,completed
105654,2025-03-08,1,Композиции,completed
105655,2025-03-08,2,Розы,completed
105656,2025-03-08,1,Тюльпаны,completed
105657,2025-03-08,2,Композиции,completed
105658,2025-03-08,2,Сборные букеты,completed
105659,2025-03-08,1,Сборные букеты,completed
105660,2025-03-08,1,Пионы,completed
105661,2025-03-08,1,Хризантемы,completed
105662,2025-03-08,1,Пионы,completed
105663,2025-03-08,2,Розы,completed
105664,2025-03-08,2,Розы,completed
105665,2025-03-08,1,Розы,completed
105666,2025-03-08,2,Тюльпаны,completed
105667,2025-03-08,3,Розы,completed
105668,2025-03-08,1,Сборные букеты,completed
105669,2025-03-08,1,Тюльпаны,completed
105670,2025-03-08,1,Розы,completed
105671,2025-03-08,2,Розы,completed
105672,2025-03-08,1,Розы,completed
105673,2025-03-08,1,Тюльпаны,completed
105674,2025-03-08,1,Хризантемы,cancelled
105675,2025-03-08,1,Сборные букеты,completed
105676,2025-03-08,1,Тюльпаны,completed
105677,2025-03-08,1,Сборные букеты,completed
105678,2025-03-08,1,Сборные букеты,completed
105679,2025-03-08,1,Розы,completed
105680,2025-03-08,3,Тюльпаны,completed
105681,2025-03-08,1,Сборные букеты,completed
105682,2025-03-08,1,Розы,completed
105683,2025-03-08,2,Тюльпаны,completed
105684,2025-03-08,1,Тюльпаны,completed
105685,2025-03-09,1,Розы,completed
105686,2025-03-09,1,Сборные букеты,completed
105687,2025-03-09,1,Сборные букеты,completed
105688,2025-03-09,1,Розы,completed
105689,2025-03-09,2,Тюльпаны,completed
105690,2025-03-09,1,Сборные букеты,completed
105691,2025-03-09,1,Тюльпаны,cancelled
105692,2025-03-09,1,Розы,completed
105693,2025-03-09,1,Композиции,completed
105694,2025-03-09,1,Розы,completed
105695,2025-03-10,1,Розы,completed
105696,2025-03-10,1,Сборные букеты,completed
105697,2025-03-10,1,Сборные букеты,completed
105698,2025-03-10,3,Сборные букеты,completed
105699,2025-03-10,1,Хризантемы,completed
105700,2025-03-10,1,Тюльпаны,completed
105701,2025-03-10,2,Розы,completed
105702,2025-03-10,1,Тюльпаны,completed
105703,2025-03-10,1,Композиции,pending
105704,2025-03-10,2,Хризантемы,completed
105705,2025-03-10,1,Хризантемы,completed
105706,2025-03-10,2,Розы,completed
105707,2025-03-10,1,Сборные букеты,pending
105708,2025-03-10,1,Розы,completed
105709,2025-03-10,1,Сборные букеты,cancelled
105710,2025-03-10,1,Хризантемы,pending
105711,2025-03-11,1,Сборные букеты,completed
105712,2025-03-11,1,Сборные букеты,completed
105713,2025-03-11,2,Хризантемы,completed
105714,2025-03-11,1,Розы,completed
105715,2025-03-11,2,Сборные букеты,completed
105716,2025-03-11,1,Розы,completed
105717,2025-03-11,1,Розы,completed
105718,2025-03-11,1,Розы,completed
105719,2025-03-11,2,Хризантемы,completed
105720,2025-03-11,1,Композиции,completed
105721,2025-03-11,1,Розы,completed
105722,2025-03-11,1,Сборные букеты,completed
105723,2025-03-12,1,Розы,completed
105724,2025-03-12,1,Тюльпаны,completed
105725,2025-03-12,1,Сборные букеты,completed
105726,2025-03-12,2,Композиции,completed
105727,2025-03-12,2,Тюльпаны,completed
105728,2025-03-12,1,Розы,cancelled
105729,2025-03-12,2,Тюльпаны,completed
105730,2025-03-12,2,Сборные букеты,completed
